,image,score,qalign_point
3127,47789.jpg,4.072945,0.7802734375
3128,161216.jpg,3.998781,0.7666015625
3129,49560.jpg,4.634599,0.68408203125
3130,263354.jpg,3.78096,0.86572265625
3131,104045.jpg,9.66952,0.412841796875
3132,217831.jpg,3.570664,0.73193359375
3133,176510.jpg,3.625691,0.7333984375
3134,100037.jpg,3.872727,0.86083984375
3135,80593.jpg,3.6392,0.6875
3136,49564.jpg,3.961489,0.7431640625
3137,144275.jpg,3.876921,0.78125
3138,106652.jpg,8.23465,0.76416015625
3139,18259.jpg,4.462553,0.7861328125
3140,98695.jpg,4.498959,0.5673828125
3141,56997.jpg,5.204419,0.65576171875
3142,98416.jpg,3.898844,0.8095703125
3143,182096.jpg,3.479626,0.46923828125
3144,245557.jpg,4.353782,0.65673828125
3145,170848.jpg,3.356824,0.7802734375
3146,236198.jpg,3.452682,0.75537109375
3147,28040.jpg,3.900379,0.533203125
3148,87735.jpg,3.944845,0.6640625
3149,271343.jpg,4.152201,0.8720703125
3150,46192.jpg,9.456794,0.791015625
3151,14221.jpg,4.235287,0.7880859375
3152,124317.jpg,3.622404,0.5185546875
3153,17189.jpg,3.86169,0.49365234375
3154,194101.jpg,6.352129,0.89697265625
3155,94616.jpg,4.412989,0.9169921875
3156,255972.jpg,3.646995,0.83935546875
3157,126632.jpg,3.86372,0.68896484375
3158,35260.jpg,3.591326,0.7138671875
3159,79052.jpg,4.363402,0.78369140625
3160,234729.jpg,3.399544,0.71044921875
3161,215949.jpg,5.53172,0.50048828125
3162,12130.jpg,6.048557,0.677734375
3163,67583.jpg,3.673735,0.69873046875
3164,34834.jpg,3.412724,0.451171875
3165,17383.jpg,4.000761,0.81689453125
3166,144302.jpg,4.068493,0.69482421875
3167,120046.jpg,3.899989,0.6533203125
3168,37166.jpg,5.37337,0.59765625
3169,48234.jpg,3.598668,0.58837890625
3170,60251.jpg,3.709227,0.54443359375
3171,93212.jpg,5.444023,0.9580078125
3172,177759.jpg,3.565844,0.6943359375
3173,71158.jpg,3.145826,0.53173828125
3174,96779.jpg,3.754458,0.84521484375
3175,57086.jpg,9.266347,0.52099609375
3176,287384.jpg,3.826262,0.66259765625
3177,140179.jpg,3.514412,0.6181640625
3178,79582.jpg,2.700217,0.787109375
3179,60052.jpg,4.596331,0.70947265625
3180,202742.jpg,3.619285,0.68310546875
3181,90149.jpg,8.551437,0.5
3182,61125.jpg,4.110115,0.77197265625
3183,51636.jpg,5.085722,0.68994140625
3184,42465.jpg,6.052531,0.434814453125
3185,32069.jpg,4.101051,0.5390625
3186,73196.jpg,4.096677,0.7724609375
3187,42042.jpg,4.221856,0.591796875
3188,237861.jpg,3.398563,0.75244140625
3189,150149.jpg,3.657989,0.67041015625
3190,110622.jpg,4.106574,0.6865234375
3191,49650.jpg,3.48637,0.7099609375
3192,294738.jpg,3.568783,0.8173828125
3193,79212.jpg,3.637261,0.63427734375
3194,68657.jpg,3.61248,0.72119140625
3195,234018.jpg,5.309059,0.8544921875
3196,98243.jpg,3.520593,0.415771484375
3197,45159.jpg,5.202242,0.75048828125
3198,151454.jpg,3.899007,0.75537109375
3199,38098.jpg,8.97883,0.939453125
3200,154736.jpg,9.683777,0.85546875
3201,233754.jpg,4.554152,0.55615234375
3202,223764.jpg,3.639588,0.5126953125
3203,102459.jpg,3.475556,0.50439453125
3204,93163.jpg,3.658511,0.76123046875
3205,261687.jpg,4.530165,0.734375
3206,68026.jpg,3.830023,0.60302734375
3207,67988.jpg,9.431662,0.7333984375
3208,29464.jpg,4.959605,0.421875
3209,68843.jpg,5.204185,0.65673828125
3210,252346.jpg,3.445181,0.62841796875
3211,242381.jpg,3.576921,0.7822265625
3212,132615.jpg,4.135772,0.75927734375
3213,31973.jpg,7.077825,0.75537109375
3214,121712.jpg,4.030859,0.88671875
3215,298893.jpg,3.876356,0.72607421875
3216,43453.jpg,4.638931,0.83935546875
3217,68475.jpg,3.6908,0.734375
3218,42800.jpg,3.515237,0.71240234375
3219,23533.jpg,6.298856,0.962890625
3220,60165.jpg,4.088926,0.71826171875
3221,148355.jpg,3.686368,0.68896484375
3222,49843.jpg,4.23971,0.72265625
3223,22107.jpg,4.22264,0.52099609375
3224,120842.jpg,3.894752,0.87646484375
3225,219681.jpg,3.813367,0.79296875
3226,98109.jpg,4.197023,0.8720703125
3227,298028.jpg,6.970235,0.7353515625
3228,17452.jpg,3.84398,0.7978515625
3229,99112.jpg,3.98888,0.74658203125
3230,211238.jpg,9.375807,0.76123046875
3231,95029.jpg,3.781703,0.79296875
3232,94221.jpg,3.750312,0.6962890625
3233,172899.jpg,3.576794,0.85205078125
3234,17290.jpg,3.636399,0.828125
3235,71341.jpg,9.389085,0.83349609375
3236,84240.jpg,5.379319,0.73486328125
3237,24657.jpg,3.518505,0.537109375
3238,17627.jpg,5.940347,0.80126953125
3239,13822.jpg,4.56922,0.70849609375
3240,157619.jpg,3.973198,0.30712890625
3241,40247.jpg,4.144282,0.609375
3242,113528.jpg,3.772645,0.884765625
3243,88376.jpg,4.532481,0.763671875
3244,88746.jpg,4.258038,0.806640625
3245,48933.jpg,3.604001,0.70263671875
3246,30572.jpg,3.83619,0.65625
3247,81486.jpg,3.447219,0.6591796875
3248,11771.jpg,3.357526,0.69873046875
3249,33495.jpg,3.049449,0.56396484375
3250,107825.jpg,3.977521,0.7802734375
3251,214223.jpg,9.999999,0.705078125
3252,105478.jpg,3.665685,0.759765625
3253,93009.jpg,4.415603,0.80517578125
3254,85033.jpg,3.866897,0.55810546875
3255,53049.jpg,3.322071,0.61767578125
3256,297932.jpg,3.523061,0.82373046875
3257,12231.jpg,8.301206,0.716796875
3258,260322.jpg,3.629651,0.857421875
3259,88034.jpg,3.471282,0.6337890625
3260,99306.jpg,5.044158,0.720703125
3261,101257.jpg,3.7625,0.6513671875
3262,104859.jpg,4.494007,0.7353515625
3263,65665.jpg,3.962859,0.76171875
3264,26236.jpg,5.020615,0.72021484375
3265,144794.jpg,6.653989,0.94091796875
3266,161465.jpg,4.126072,0.83154296875
3267,100879.jpg,3.647499,0.464599609375
3268,46463.jpg,4.415158,0.64892578125
3269,218465.jpg,4.066194,0.6015625
3270,32578.jpg,4.259149,0.65234375
3271,107570.jpg,3.740282,0.50927734375
3272,101943.jpg,3.762538,0.625
3273,90465.jpg,3.665312,0.6103515625
3274,135800.jpg,3.935115,0.81298828125
3275,98260.jpg,3.587045,0.7080078125
3276,63599.jpg,10.0,0.81298828125
3277,21898.jpg,5.397235,0.8193359375
3278,206333.jpg,9.259397,0.81982421875
3279,86523.jpg,6.787879,0.72802734375
3280,90739.jpg,3.428012,0.5341796875
3281,96236.jpg,3.384064,0.60400390625
3282,16806.jpg,5.386109,0.54638671875
3283,114986.jpg,3.329387,0.71240234375
3284,185779.jpg,4.310672,0.7880859375
3285,169074.jpg,3.88083,0.64013671875
3286,167711.jpg,3.832393,0.794921875
3287,44091.jpg,3.456194,0.7685546875
3288,231802.jpg,3.729304,0.5751953125
3289,70087.jpg,3.714722,0.8232421875
3290,52599.jpg,4.759644,0.70068359375
3291,89291.jpg,5.521736,0.61181640625
3292,136683.jpg,7.848211,0.75244140625
3293,185665.jpg,5.072858,0.66650390625
3294,64060.jpg,3.919652,0.4599609375
3295,89294.jpg,3.770109,0.9296875
3296,33671.jpg,3.288181,0.71728515625
3297,27335.jpg,4.372635,0.666015625
3298,234627.jpg,3.763826,0.71533203125
3299,40835.jpg,3.418764,0.5244140625
3300,60038.jpg,9.294002,0.5927734375
3301,71414.jpg,3.574196,0.70458984375
3302,27758.jpg,5.286752,0.7939453125
3303,209629.jpg,3.706444,0.71875
3304,208356.jpg,3.652709,0.6162109375
3305,43525.jpg,2.980698,0.63037109375
3306,169694.jpg,3.455881,0.75
3307,247745.jpg,4.10223,0.6953125
3308,43331.jpg,3.962363,0.828125
3309,127073.jpg,3.90417,0.46533203125
3310,83644.jpg,6.151308,0.75244140625
3311,219695.jpg,3.71723,0.57177734375
3312,20790.jpg,3.556013,0.470703125
3313,105312.jpg,3.932363,0.7216796875
3314,293634.jpg,8.627823,0.70556640625
3315,25395.jpg,3.486349,0.54296875
3316,87931.jpg,3.575712,0.77685546875
3317,13148.jpg,4.03736,0.57666015625
3318,85073.jpg,3.970408,0.642578125
3319,190149.jpg,3.360971,0.71923828125
3320,154276.jpg,4.085504,0.73828125
3321,141508.jpg,9.999283,0.810546875
3322,44747.jpg,5.377406,0.580078125
3323,91350.jpg,5.47281,0.662109375
3324,99173.jpg,3.530077,0.69921875
3325,47880.jpg,4.24004,0.65478515625
3326,138300.jpg,3.75908,0.71923828125
3327,107985.jpg,4.015095,0.71044921875
3328,101228.jpg,5.799041,0.35302734375
3329,109710.jpg,5.214424,0.79736328125
3330,160273.jpg,3.745517,0.69189453125
3331,215856.jpg,3.703076,0.73486328125
3332,19811.jpg,3.938827,0.58837890625
3333,263871.jpg,5.228877,0.62890625
3334,259319.jpg,8.377995,0.78759765625
3335,90349.jpg,3.60139,0.66845703125
3336,43390.jpg,5.275228,0.7470703125
3337,72012.jpg,3.287017,0.8232421875
3338,167208.jpg,4.224388,0.70703125
3339,19288.jpg,5.035287,0.62255859375
3340,13831.jpg,4.743166,0.79931640625
3341,16984.jpg,4.506765,0.76513671875
3342,91343.jpg,3.577238,0.82666015625
3343,84439.jpg,3.7183,0.55712890625
3344,88372.jpg,5.494188,0.796875
3345,29753.jpg,3.527742,0.6572265625
3346,114583.jpg,3.812618,0.8095703125
3347,157442.jpg,5.724523,0.7236328125
3348,51527.jpg,3.924456,0.5712890625
3349,36525.jpg,3.729993,0.489990234375
3350,19047.jpg,4.309179,0.52294921875
3351,16832.jpg,4.054511,0.476318359375
3352,147871.jpg,3.928206,0.66748046875
3353,123316.jpg,3.704825,0.82421875
3354,96821.jpg,3.726877,0.255615234375
3355,164763.jpg,3.894018,0.80712890625
3356,20130.jpg,3.637484,0.5302734375
3357,15028.jpg,5.756367,0.75341796875
3358,128531.jpg,3.679579,0.493408203125
3359,214492.jpg,3.853609,0.802734375
3360,75320.jpg,3.455957,0.94482421875
3361,157227.jpg,3.755375,0.87109375
3362,20997.jpg,4.246328,0.84228515625
3363,276164.jpg,3.555716,0.84228515625
3364,66955.jpg,4.784225,0.66650390625
3365,210499.jpg,3.210093,0.732421875
3366,174439.jpg,3.656477,0.8642578125
3367,40645.jpg,3.936359,0.9384765625
3368,18646.jpg,3.337609,0.73583984375
3369,270893.jpg,4.650287,0.67919921875
3370,92241.jpg,3.48483,0.755859375
3371,21364.jpg,3.829384,0.363037109375
3372,76281.jpg,5.67746,0.73193359375
3373,46165.jpg,8.642615,0.81689453125
3374,190513.jpg,3.674563,0.7265625
3375,180225.jpg,3.4395,0.76513671875
3376,62705.jpg,3.644063,0.509765625
3377,24422.jpg,4.579703,0.490234375
3378,99532.jpg,3.567754,0.60205078125
3379,21477.jpg,4.50322,0.75048828125
3380,76961.jpg,3.725961,0.74609375
3381,259679.jpg,5.354806,0.54638671875
3382,126910.jpg,3.573416,0.75341796875
3383,55238.jpg,3.674703,0.720703125
3384,68408.jpg,4.597656,0.7255859375
3385,101431.jpg,3.948882,0.708984375
3386,28760.jpg,3.554813,0.7265625
3387,12220.jpg,4.412195,0.69091796875
3388,30215.jpg,4.450029,0.74609375
3389,26925.jpg,5.708855,0.6298828125
3390,95842.jpg,4.383631,0.591796875
3391,140932.jpg,3.634279,0.94140625
3392,69506.jpg,3.904112,0.62744140625
3393,157805.jpg,9.12878,0.71923828125
3394,46937.jpg,4.465357,0.69384765625
3395,109283.jpg,4.077827,0.71044921875
3396,39933.jpg,3.5064,0.62451171875
3397,18946.jpg,3.968274,0.6611328125
3398,46612.jpg,3.621474,0.65283203125
3399,68550.jpg,4.283777,0.71533203125
3400,54326.jpg,6.83752,0.72216796875
3401,271346.jpg,3.879777,0.79296875
3402,49598.jpg,9.352183,0.63671875
3403,86113.jpg,3.919027,0.64013671875
3404,158788.jpg,5.050542,0.783203125
3405,54328.jpg,3.912241,0.66015625
3406,60180.jpg,4.273606,0.329833984375
3407,108734.jpg,3.720078,0.6689453125
3408,81954.jpg,3.963793,0.71044921875
3409,102846.jpg,3.525612,0.6240234375
3410,46553.jpg,8.369298,0.76171875
3411,30530.jpg,9.707706,0.783203125
3412,185830.jpg,3.869654,0.76318359375
3413,97674.jpg,3.878864,0.7763671875
3414,114480.jpg,5.223779,0.484375
3415,42832.jpg,7.006449,0.763671875
3416,61657.jpg,6.775944,0.7587890625
3417,231104.jpg,4.080309,0.80224609375
3418,25483.jpg,4.493888,0.93212890625
3419,114580.jpg,3.632236,0.587890625
3420,12484.jpg,4.14473,0.6904296875
3421,46344.jpg,3.798133,0.8193359375
3422,84568.jpg,4.104696,0.8251953125
3423,11348.jpg,4.594525,0.352783203125
3424,36971.jpg,9.607266,0.6845703125
3425,64161.jpg,3.475895,0.7744140625
3426,162312.jpg,5.384817,0.64453125
3427,48827.jpg,3.865306,0.73193359375
3428,62359.jpg,3.94618,0.7705078125
3429,48584.jpg,3.757102,0.56884765625
3430,104242.jpg,4.019535,0.36962890625
3431,55411.jpg,3.685264,0.385009765625
3432,107991.jpg,3.5078,0.51953125
3433,109931.jpg,3.80475,0.748046875
3434,288317.jpg,3.753095,0.73876953125
3435,131408.jpg,4.709182,0.77001953125
3436,102150.jpg,3.633729,0.7236328125
3437,33367.jpg,3.689031,0.619140625
3438,81741.jpg,3.813505,0.75634765625
3439,66124.jpg,4.31544,0.8056640625
3440,219608.jpg,3.887646,0.56591796875
3441,77070.jpg,3.821408,0.45556640625
3442,230788.jpg,7.112586,0.50341796875
3443,278871.jpg,4.491483,0.76611328125
3444,224340.jpg,3.572846,0.69091796875
3445,37866.jpg,5.663889,0.73974609375
3446,43552.jpg,6.652027,0.5419921875
3447,189374.jpg,3.765362,0.8671875
3448,53741.jpg,5.335238,0.74658203125
3449,103748.jpg,3.838784,0.7529296875
3450,285974.jpg,3.707493,0.67822265625
3451,46647.jpg,4.452806,0.7119140625
3452,100864.jpg,6.821111,0.6123046875
3453,125107.jpg,3.56916,0.74951171875
3454,133244.jpg,3.534668,0.83935546875
3455,210920.jpg,3.531863,0.5380859375
3456,116320.jpg,3.593438,0.82568359375
3457,79822.jpg,3.827019,0.431640625
3458,64463.jpg,3.475041,0.7802734375
3459,107886.jpg,4.231331,0.66845703125
3460,76280.jpg,4.425813,0.7373046875
3461,86162.jpg,4.092275,0.85498046875
3462,119942.jpg,3.525136,0.685546875
3463,124707.jpg,3.826005,0.60205078125
3464,41658.jpg,4.908905,0.5673828125
3465,68240.jpg,3.865838,0.76025390625
3466,240042.jpg,4.464323,0.8388671875
3467,90474.jpg,9.212936,0.76123046875
3468,89478.jpg,3.380774,0.79443359375
3469,13205.jpg,3.592158,0.6982421875
3470,90497.jpg,3.501653,0.71728515625
3471,30625.jpg,7.712757,0.537109375
3472,106896.jpg,3.35291,0.7099609375
3473,19886.jpg,6.617448,0.7919921875
3474,189794.jpg,8.191909,0.62451171875
3475,18958.jpg,4.330131,0.7939453125
3476,145509.jpg,3.655805,0.5224609375
3477,131411.jpg,3.981874,0.54443359375
3478,24748.jpg,4.112209,0.87060546875
3479,122185.jpg,3.641093,0.72998046875
3480,109806.jpg,4.151406,0.677734375
3481,92975.jpg,3.595107,0.54443359375
3482,41354.jpg,3.609488,0.6416015625
3483,117444.jpg,4.03565,0.60595703125
3484,82208.jpg,3.723059,0.7685546875
3485,269771.jpg,4.979037,0.662109375
3486,99420.jpg,4.067804,0.4248046875
3487,43777.jpg,3.325217,0.6240234375
3488,24351.jpg,5.06618,0.8837890625
3489,87981.jpg,3.474878,0.62060546875
3490,74727.jpg,4.600565,0.57373046875
3491,140677.jpg,3.72205,0.6572265625
3492,48779.jpg,5.183418,0.6455078125
3493,85901.jpg,3.958595,0.73876953125
3494,69646.jpg,3.667778,0.43359375
3495,24029.jpg,4.133449,0.78759765625
3496,186570.jpg,8.121859,0.7646484375
3497,101424.jpg,9.688074,0.59326171875
3498,32150.jpg,3.669032,0.6640625
3499,14457.jpg,4.529647,0.448974609375
3500,52433.jpg,3.5238,0.67578125
3501,17104.jpg,3.764425,0.55419921875
3502,90887.jpg,8.540356,0.78369140625
3503,100144.jpg,3.497832,0.69091796875
3504,94516.jpg,4.042543,0.73681640625
3505,182261.jpg,3.697439,0.78857421875
3506,19945.jpg,3.910841,0.712890625
3507,110526.jpg,4.245878,0.70751953125
3508,58416.jpg,9.364475,0.75537109375
3509,215310.jpg,4.449588,0.7470703125
3510,46522.jpg,4.548345,0.74560546875
3511,13151.jpg,3.937286,0.465087890625
3512,70319.jpg,4.143262,0.60693359375
3513,151670.jpg,3.955869,0.7998046875
3514,103154.jpg,3.970387,0.75537109375
3515,85598.jpg,4.148195,0.70751953125
3516,109007.jpg,4.535119,0.6337890625
3517,68692.jpg,8.222038,0.751953125
3518,50828.jpg,6.974809,0.7255859375
3519,78392.jpg,4.375779,0.74072265625
3520,80219.jpg,3.813715,0.6171875
3521,79233.jpg,4.048127,0.73193359375
3522,83549.jpg,3.915257,0.7275390625
3523,240058.jpg,3.385075,0.65380859375
3524,105656.jpg,4.378938,0.8671875
3525,26668.jpg,3.904442,0.775390625
3526,94907.jpg,3.549307,0.7109375
3527,78377.jpg,3.497652,0.8525390625
3528,68514.jpg,3.81581,0.51318359375
3529,166576.jpg,3.751632,0.869140625
3530,89195.jpg,3.652509,0.53125
3531,46739.jpg,3.746148,0.8505859375
3532,19015.jpg,4.053901,0.763671875
3533,276493.jpg,3.370528,0.7587890625
3534,84359.jpg,3.549895,0.7080078125
3535,17897.jpg,3.349566,0.73291015625
3536,52527.jpg,3.572213,0.642578125
3537,273716.jpg,5.032191,0.9013671875
3538,27738.jpg,3.627064,0.80615234375
3539,181619.jpg,3.44583,0.5693359375
3540,234753.jpg,6.160488,0.513671875
3541,245646.jpg,4.02767,0.8857421875
3542,101401.jpg,4.034743,0.70263671875
3543,52143.jpg,3.710542,0.529296875
3544,109902.jpg,3.633549,0.595703125
3545,35922.jpg,4.046408,0.7861328125
3546,22640.jpg,3.79038,0.4775390625
3547,29400.jpg,4.093349,0.72802734375
3548,109998.jpg,3.60793,0.367919921875
3549,57054.jpg,5.213222,0.71533203125
3550,102744.jpg,3.905485,0.75634765625
3551,49080.jpg,4.294055,0.71630859375
3552,96499.jpg,3.641226,0.58740234375
3553,20773.jpg,8.037642,0.85693359375
3554,232823.jpg,3.489717,0.70166015625
3555,64440.jpg,3.45604,0.76318359375
3556,69999.jpg,8.60185,0.46728515625
3557,44673.jpg,9.045525,0.4873046875
3558,64480.jpg,3.943977,0.6328125
3559,93906.jpg,4.102463,0.6728515625
3560,51617.jpg,5.664088,0.5693359375
3561,81190.jpg,3.713319,0.57470703125
3562,90930.jpg,5.051044,0.599609375
3563,64166.jpg,6.311358,0.77392578125
3564,104815.jpg,3.556299,0.84130859375
3565,84565.jpg,3.683269,0.65185546875
3566,279536.jpg,3.754482,0.744140625
3567,131430.jpg,3.727679,0.8603515625
3568,44076.jpg,9.276893,0.8759765625
3569,57346.jpg,3.657492,0.3076171875
3570,26303.jpg,5.011834,0.7724609375
3571,38958.jpg,6.374402,0.61865234375
3572,210277.jpg,3.350308,0.437255859375
3573,130330.jpg,3.601411,0.6318359375
3574,132210.jpg,3.9433,0.73876953125
3575,30125.jpg,3.751414,0.724609375
3576,26186.jpg,6.97828,0.75732421875
3577,67222.jpg,3.904408,0.9296875
3578,32362.jpg,7.276553,0.330078125
3579,219982.jpg,8.086368,0.72607421875
3580,63574.jpg,3.700735,0.67529296875
3581,90566.jpg,8.548587,0.6572265625
3582,54578.jpg,3.673856,0.75732421875
3583,54320.jpg,7.586628,0.72119140625
3584,43936.jpg,3.307814,0.63623046875
3585,66828.jpg,4.54822,0.6611328125
3586,157894.jpg,3.558131,0.73486328125
3587,57537.jpg,3.302471,0.67822265625
3588,86978.jpg,5.444035,0.9072265625
3589,104471.jpg,3.845009,0.771484375
3590,49492.jpg,3.54278,0.63330078125
3591,35631.jpg,4.120689,0.845703125
3592,39804.jpg,5.037216,0.54443359375
3593,288778.jpg,3.904892,0.64501953125
3594,29700.jpg,7.632921,0.806640625
3595,17955.jpg,5.795714,0.7509765625
3596,16875.jpg,8.567081,0.75927734375
3597,92598.jpg,3.663257,0.658203125
3598,288925.jpg,3.501633,0.947265625
3599,203071.jpg,4.162184,0.57177734375
3600,174903.jpg,4.636878,0.75927734375
3601,140564.jpg,3.542028,0.7783203125
3602,104384.jpg,3.679174,0.63916015625
3603,286626.jpg,3.587678,0.86962890625
3604,96884.jpg,3.493877,0.50732421875
3605,58411.jpg,3.661553,0.76171875
3606,232274.jpg,4.147123,0.51123046875
3607,102666.jpg,3.766056,0.7900390625
3608,83021.jpg,4.091492,0.8154296875
3609,84826.jpg,3.388348,0.57177734375
3610,47633.jpg,3.704019,0.76953125
3611,187927.jpg,4.249629,0.78759765625
3612,62433.jpg,3.721362,0.61865234375
3613,56979.jpg,4.011966,0.76513671875
3614,122243.jpg,7.770936,0.62353515625
3615,14995.jpg,6.083094,0.8896484375
3616,82344.jpg,4.160351,0.51220703125
3617,40081.jpg,6.101439,0.72265625
3618,101669.jpg,3.435502,0.66796875
3619,286802.jpg,3.466469,0.53271484375
3620,71670.jpg,4.163551,0.91650390625
3621,14511.jpg,3.96811,0.513671875
3622,77487.jpg,3.613607,0.5322265625
3623,54812.jpg,3.544518,0.81689453125
3624,39814.jpg,6.071974,0.82568359375
3625,15514.jpg,4.035234,0.5048828125
3626,58643.jpg,5.251288,0.5810546875
3627,26380.jpg,4.150054,0.8642578125
3628,219691.jpg,3.474132,0.72119140625
3629,24080.jpg,3.8774,0.75830078125
3630,80104.jpg,8.244302,0.7724609375
3631,75271.jpg,7.175438,0.456787109375
3632,199277.jpg,4.283068,0.91357421875
3633,121597.jpg,8.523666,0.83642578125
3634,294838.jpg,3.417524,0.438232421875
3635,23241.jpg,4.504098,0.69091796875
3636,287196.jpg,3.727348,0.72216796875
3637,90360.jpg,3.754572,0.75048828125
3638,90330.jpg,4.092114,0.775390625
3639,180368.jpg,4.959041,0.72607421875
3640,123729.jpg,4.028675,0.703125
3641,130302.jpg,3.551574,0.7255859375
3642,104514.jpg,9.999793,0.783203125
3643,32606.jpg,3.960623,0.75927734375
3644,55905.jpg,3.765111,0.71875
3645,42576.jpg,3.360789,0.642578125
3646,66632.jpg,4.693436,0.8427734375
3647,25780.jpg,4.667978,0.83984375
3648,95358.jpg,3.754469,0.7138671875
3649,90470.jpg,3.774912,0.74755859375
3650,93454.jpg,3.500319,0.72802734375
3651,152543.jpg,3.846358,0.66259765625
3652,71492.jpg,3.730838,0.708984375
3653,21627.jpg,3.681682,0.68701171875
3654,63302.jpg,9.031411,0.6826171875
3655,14837.jpg,4.026569,0.765625
3656,104977.jpg,3.604265,0.48388671875
3657,50378.jpg,3.791009,0.31982421875
3658,93073.jpg,3.566412,0.529296875
3659,273719.jpg,5.008803,0.88623046875
3660,39819.jpg,3.955643,0.57763671875
3661,104730.jpg,3.484703,0.86083984375
3662,202932.jpg,4.369199,0.77197265625
3663,59343.jpg,4.393801,0.8291015625
3664,288271.jpg,9.759949,0.76806640625
3665,177379.jpg,4.146492,0.5419921875
3666,15465.jpg,6.936202,0.7626953125
3667,31305.jpg,3.749706,0.3701171875
3668,144460.jpg,4.072449,0.66455078125
3669,27027.jpg,6.96829,0.8603515625
3670,102695.jpg,3.634534,0.83837890625
3671,141036.jpg,3.546239,0.7548828125
3672,86376.jpg,3.705305,0.66064453125
3673,25410.jpg,7.051619,0.4287109375
3674,37944.jpg,5.125072,0.7451171875
3675,55575.jpg,7.964845,0.55126953125
3676,272604.jpg,3.829646,0.748046875
3677,29430.jpg,4.729683,0.77734375
3678,32243.jpg,4.236146,0.755859375
3679,101078.jpg,9.996079,0.853515625
3680,16053.jpg,8.582496,0.6787109375
3681,27792.jpg,3.656345,0.7626953125
3682,90552.jpg,3.785079,0.498046875
3683,93150.jpg,7.551681,0.82958984375
3684,65050.jpg,7.496753,0.7060546875
3685,57042.jpg,5.158581,0.5302734375
3686,77165.jpg,3.877932,0.63818359375
3687,82364.jpg,4.09765,0.83154296875
3688,50987.jpg,3.640717,0.72216796875
3689,83799.jpg,3.277802,0.74951171875
3690,238344.jpg,3.588902,0.71240234375
3691,196483.jpg,5.29124,0.94580078125
3692,16674.jpg,3.735452,0.921875
3693,142522.jpg,4.266294,0.73828125
3694,229979.jpg,6.640087,0.72998046875
3695,14368.jpg,3.60061,0.689453125
3696,85522.jpg,3.940415,0.74609375
3697,107814.jpg,3.971834,0.80712890625
3698,63264.jpg,3.992955,0.8701171875
3699,93232.jpg,3.504309,0.72021484375
3700,134146.jpg,3.761575,0.55810546875
3701,241258.jpg,7.276624,0.72265625
3702,148567.jpg,4.538039,0.81884765625
3703,47740.jpg,5.832049,0.7421875
3704,122620.jpg,4.477225,0.8076171875
3705,103182.jpg,3.701032,0.67236328125
3706,31923.jpg,4.239043,0.60546875
3707,51118.jpg,3.649341,0.495361328125
3708,14450.jpg,4.186112,0.62841796875
3709,88591.jpg,3.906411,0.291259765625
3710,144712.jpg,9.668988,0.59130859375
3711,193037.jpg,4.11885,0.875
3712,297468.jpg,3.627525,0.56982421875
3713,274137.jpg,3.839753,0.66748046875
3714,238208.jpg,3.423304,0.60546875
3715,16919.jpg,7.57309,0.46484375
3716,106441.jpg,3.647712,0.1380615234375
3717,102843.jpg,3.89722,0.828125
3718,83028.jpg,3.895115,0.7900390625
3719,22299.jpg,4.628244,0.71826171875
3720,69901.jpg,3.632398,0.7841796875
3721,68078.jpg,5.952489,0.69091796875
3722,270577.jpg,4.067882,0.7724609375
3723,11144.jpg,3.887553,0.716796875
3724,41694.jpg,3.553889,0.7138671875
3725,15046.jpg,9.101132,0.80322265625
3726,17537.jpg,3.513525,0.64306640625
3727,109796.jpg,3.924505,0.6904296875
3728,79256.jpg,3.489404,0.7724609375
3729,16610.jpg,3.862414,0.70947265625
3730,67365.jpg,4.602398,0.78271484375
3731,58447.jpg,3.384657,0.7021484375
3732,102124.jpg,3.505861,0.708984375
3733,70177.jpg,3.546808,0.45068359375
3734,19237.jpg,3.999101,0.87890625
3735,166660.jpg,3.544563,0.9306640625
3736,101094.jpg,3.559348,0.5830078125
3737,141105.jpg,3.543031,0.77783203125
3738,25322.jpg,5.060241,0.52392578125
3739,12532.jpg,3.490981,0.7705078125
3740,15997.jpg,4.717051,0.748046875
3741,236438.jpg,3.735856,0.366455078125
3742,87689.jpg,3.982867,0.80908203125
3743,194060.jpg,3.923485,0.7802734375
3744,73116.jpg,3.519948,0.5908203125
3745,88021.jpg,3.827998,0.68603515625
3746,54656.jpg,4.29205,0.74462890625
3747,44397.jpg,3.55891,0.70458984375
3748,113635.jpg,3.673308,0.5
3749,202551.jpg,5.033731,0.55517578125
3750,49710.jpg,3.567395,0.544921875
3751,50944.jpg,4.050594,0.74169921875
3752,295816.jpg,4.09989,0.744140625
3753,32115.jpg,4.003907,0.748046875
3754,225912.jpg,4.220277,0.78173828125
3755,50099.jpg,4.255927,0.69189453125
3756,223935.jpg,3.820954,0.64990234375
3757,177692.jpg,3.737908,0.8134765625
3758,141288.jpg,4.134722,0.79052734375
3759,152335.jpg,3.759925,0.83251953125
3760,72319.jpg,3.578159,0.70068359375
3761,43283.jpg,4.294992,0.6962890625
3762,76499.jpg,5.256016,0.7646484375
3763,85452.jpg,3.848112,0.72265625
3764,108756.jpg,3.808533,0.75390625
3765,69665.jpg,4.140189,0.72265625
3766,28513.jpg,5.078404,0.65185546875
3767,191506.jpg,4.217382,0.5703125
3768,18890.jpg,6.130487,0.76611328125
3769,20683.jpg,4.137092,0.61181640625
3770,116472.jpg,3.905398,0.6181640625
